-0.0103205	-0.242773	0.161817
-0.312818	0.00930047	0.306265
0.0606457	0.208547	0.223753
-0.0421304	-0.0286094	-0.0877808
-0.222252	-0.00399599	-0.116635
-1.32349	-0.036719	0.108289
-0.12372	-0.00284454	0.161855
-0.177245	-0.111823	0.115679
-0.526545	0.575873	0.489742
0.0205484	-0.463674	-0.503606
-0.240228	-0.68831	-0.712524
-0.456913	0.343666	0.509585
0.0940003	-0.240535	-0.298794
-0.0206215	0.0292116	0.0596949
0.302898	-0.494106	0.552879
1.60705	-2.01368	0.458099
-1.54768	1.75046	-0.996642
-0.312614	-0.115495	-0.262487
-0.233454	0.238549	0.0704103
-1.71335	-0.300719	1.91554
0.326778	-0.406797	-0.524688
0.507506	1.36254	0.255934
-0.164013	0.0302176	-0.105149
-0.244118	-0.0461373	-0.302924
0.167627	0.0937727	0.184813
-0.429456	-0.443459	-0.0208443
0.36173	-0.31306	-0.0946351
-1.57553	-2.26398	-0.464218
0.199385	0.0154548	0.223664
-0.996222	0.390543	0.36959
-0.297307	0.0867312	-0.300682
0.161945	0.140814	0.0812935
-1.52295	-11.8839	-0.219465
0.110977	-0.36241	0.238877
-0.31347	-0.307329	-0.25902
0.0746633	0.00209197	-0.205091
-0.178405	-0.317014	0.293077
0.0631435	0.429073	0.520673
0.112512	0.244735	-0.171406
0.320021	0.440384	-0.332108
-0.0728557	-0.15663	-0.448298
-0.242268	-0.185652	-0.459503
0.196481	-0.286073	0.0495163
-0.130956	-0.115654	0.110624
0.355737	-0.28159	-0.362584
1.26068	2.76503	-3.32712
0.136539	-0.31065	-0.0949165
-0.351219	-0.282025	0.116361
0.873278	1.82922	-0.790889
0.270781	-0.0388527	0.236709
0.678809	0.476547	3.8128
0.904763	-0.278672	0.708309
-2.65539	0.24675	0.128878
0.221791	-0.210407	-0.141491
-0.561034	0.472332	-0.267749
-0.16521	-0.213656	0.389057
0.471941	0.305605	-0.483164
-0.240841	0.34775	0.0469194
0.0131242	0.112665	0.139845
0.0175627	0.061169	-0.0598649
-1.0745	1.07561	0.877983
0.370813	-1.23967	-1.99101
0.0317144	-0.256111	-0.151707
-0.673448	0.190933	0.92707
1.17901	0.648354	-0.0741365
-0.150282	-0.442306	-0.406929
0.375712	0.450217	0.0238413
0.871586	0.368023	0.183368
-0.446728	-0.692431	0.289195
0.0694216	0.399267	-0.0858564
-0.416503	0.394754	-0.356763
3.13153	1.78573	0.740329
0.30383	0.592585	0.559859
-0.665088	-0.626561	0.574606
-0.302239	-0.0767555	-0.231284
0.116723	0.0759383	-0.154298
5.9542	2.62375	-6.65521
-0.0473553	0.217837	-0.218614
-0.458852	0.463563	0.00149252
-0.119669	0.206609	0.555791
0.381298	0.384942	-0.319956
0.49988	-0.481186	0.395661
0.0229629	-0.378182	-0.264517
-0.306316	0.541162	-0.531515
-0.0615235	0.0257885	-0.110763
0.00976046	0.0403702	0.027093
0.0693368	-0.0776517	-0.1255
-0.119898	0.377494	-0.339482
0.0202177	-0.0206551	0.00846517
-0.0854874	-0.247249	0.126219
-0.593909	0.494317	-0.411017
-0.296312	0.311503	0.134586
0.300777	-0.0359708	0.314691
-0.0257616	0.0109521	-0.0151219
-0.123708	0.0916151	-0.716301
-0.107687	0.247037	-0.244699
-0.089846	-0.0369252	0.101041
4.40552	-3.82887	-0.582597
0.0081495	0.0839829	-0.163794
-1.7247	-2.83202	-0.277771
0.439168	-0.258391	-0.382685
-0.034814	0.0545881	-0.00637239
-0.0677251	0.22291	0.170306
0.0624232	0.00359978	0.0601714
0.33264	-0.438762	-0.519537
-2.68968	-0.343123	-0.29105
-0.0302179	-0.0161841	0.016447
0.565957	0.169634	-0.521536
-0.354709	-0.0323647	0.386154
-0.182876	0.304116	0.408789
1.04888	0.859392	3.86144
0.326736	0.0148068	0.406367
0.12644	0.384191	0.263171
-0.238929	2.73719	-2.09932
-0.701749	-0.0533072	-0.167679
0.0351611	-0.0333188	0.0175266
0.0928963	-0.0086142	0.148031
0.0636632	-0.057678	0.0240768
0.151056	-0.422804	0.370638
-0.00229055	-0.00871038	0.0300695
0.0998634	0.124567	0.00742305
-0.249919	-0.296458	-0.375942
-0.375641	-0.170247	0.454123
0.304022	0.226134	0.164522
0.143396	-0.133391	0.29309
-0.0080964	0.068158	-0.0620554
0.328284	-0.323993	0.421578
0.460617	0.523623	0.03859
0.566369	-0.539043	-0.6699
-0.113952	-0.285571	-0.17396
-1.37557	0.183392	-1.97504
1.16957	0.3324	0.970777
0.176249	0.00294889	-0.0617456
-0.16098	0.333844	-0.21103
-0.237444	-0.255041	0.045733
-0.386387	-0.31825	0.241831
-0.0653143	0.0575295	-0.0949501
-1.11888	0.328289	-0.349217
0.3587	-0.235088	-0.446464
-0.530863	0.280844	-0.473295
-0.536861	0.14301	-0.266591
-0.0180472	-0.0184832	-0.0176868
-0.443503	0.434852	0.0465364
-0.365108	-0.153491	-0.368197
-0.332187	-0.164997	0.35559
-2.67694	0.229603	2.37889
-0.454983	0.144498	-0.339794
-1.81684	0.392441	0.930899
0.284076	-0.336802	0.175486
-0.610326	-0.579512	0.306109
0.410407	-0.197195	-0.328709
-0.796093	1.34097	0.851609
-0.235389	1.50112	-0.850684
0.220015	-0.443686	0.244997
0.0538811	0.0460058	0.319261
-0.0541037	0.0126675	-0.000209004
0.0247443	-0.0392046	0.0724045
0.733811	-2.70299	-0.967197
-0.270791	0.176981	-0.037069
-0.331582	0.239142	-0.0762216
-0.57452	-0.555362	0.326093
-0.0785679	0.0475349	-0.0707747
-0.0326273	-0.028461	0.00370135
0.0531946	-0.0429539	0.070441
0.0241248	0.0591191	0.0897547
32.546	-5.58944	0.918359
-0.286477	0.493172	-0.440875
-0.118783	0.0180009	-0.187328
-0.325649	-5.41712	-3.90175
-0.424548	0.556483	0.600249
0.250694	-0.0672725	0.550852
0.00672972	-0.0103042	-0.010718
-18.8334	-12.6062	-8.87145
-0.476308	-0.495194	-0.0102847
0.0194032	0.0215569	0.0484121
0.0469542	0.00933343	-0.000856549
-0.5275	-0.270851	-0.467417
-0.4836	-0.479332	-0.0659837
-2.1353	-4.51809	-3.81929
0.00274382	0.330505	-0.320029
0.171037	-0.0841421	-0.228717
0.229697	0.0572765	0.576007
0.617252	0.343662	-0.570608
1.94221	-0.542858	0.0585462
-2.46656	-0.467546	-1.50613
0.0589055	-0.259349	-0.225031
-0.769913	-0.787972	0.11334
0.25118	-0.144019	-0.203324
-1.6657	3.42681	-0.872768
-0.289922	-0.170776	0.185863
0.188567	0.561213	-0.94287
0.459659	-0.244924	-0.525531
-0.611388	-0.252872	0.252085
-2.90692	-0.0650848	-0.02504
-0.19396	0.282939	0.125023
-0.31509	0.524918	0.519128
0.531832	0.0380994	-0.602898
-0.378359	-0.485868	0.396583
1.05344	-1.10385	1.73049
0.355557	-0.182096	0.339235
0.502671	-0.265865	-0.454444
-0.131802	-0.0226362	0.189968
-0.0278203	-0.148551	0.112801
-0.057732	0.073293	-0.0232007
-0.0622805	0.0246318	0.223913
0.00476041	-0.213233	0.0235583
0.00157782	-0.0340432	0.0682993
-0.531311	-0.602822	-0.369529
0.402095	0.359305	-0.473067
0.591873	0.556329	-0.615151
-0.430048	0.418637	0.300297
-0.0244963	-0.0528906	0.0115068
-0.0270443	0.0217847	-0.0272118
-1.34051	1.22959	-1.98511
-0.078845	0.0814394	0.0278041
0.207727	0.242517	-0.163282
-0.367975	-0.584924	-0.469247
0.251735	-0.218867	0.0938122
-0.0743993	0.358385	-0.269055
0.560711	0.311017	0.559724
-0.0215267	0.0871751	-0.0871535
-0.0211637	0.0498265	-0.0416539
0.0137126	0.0384513	0.0305337
0.183431	0.217136	0.0198534
0.24137	0.141491	-0.207436
0.0770389	0.0577173	-0.00532929
0.0557252	0.0629568	-0.112879
0.0675081	-0.27772	-0.305678
0.539548	-0.235449	0.466164
-0.0907467	-0.0916622	0.0504579
0.0154271	0.0182677	-0.0339158
-0.316873	0.485658	0.529746
0.072132	-0.304652	0.372794
-0.250531	-0.0508047	0.165961
-0.291364	0.309971	0.110201
0.340444	0.205852	-0.121887
-0.324067	-0.179623	-0.215773
-0.0664071	0.395004	-0.443172
1.14023	0.687241	0.129613
1.60058	0.380259	-0.801436
-1.15827	-1.02016	2.32178
-0.458835	-0.527882	-0.0178358
0.363013	-0.347144	0.0890499
0.446068	0.630417	0.558421
-0.231294	-0.295039	-0.353263
-0.506565	-0.405008	-0.297718
0.170493	-1.0798	-1.4219
0.345221	0.146398	-0.0356056
0.198596	0.314435	-0.0794264
0.404964	0.301085	-0.399906
0.0981538	0.117441	0.115952
-1.29165	-0.851386	-0.636217
-0.378768	-0.246448	-0.227964
0.375383	0.424119	-0.387116
0.068753	0.330928	-0.448214
1.12044	-0.207613	0.342891
-0.0182412	0.0550892	-0.0572451
0.0497067	-0.118459	-0.151274
0.415233	0.368139	-0.365119
0.102716	-1.55341	-0.762426
0.0464156	0.179736	0.368632
0.423347	0.333252	-0.0813942
0.465729	-0.0843555	0.0524763
-0.177157	0.157582	-0.0552351
-0.359551	0.0765243	-1.07886
-0.054998	-0.205721	-0.0180289
-0.0596074	-0.0733246	0.101996
0.194504	-1.26957	-0.175663
-0.145489	0.0884444	-0.120037
0.487614	0.264466	-0.500186
2.08415	-0.746315	2.25867
-0.0427305	0.136061	-0.233845
-0.231253	0.258127	-0.24709
-0.853062	-0.630927	0.338058
0.517417	-0.401515	-1.27189
0.442224	0.785167	-1.09567
-0.641159	0.59114	0.478207
0.28173	0.558607	-0.590346
0.184536	5.89674	-1.71906
-0.416323	0.0593973	0.409512
-0.0543569	-0.278809	-0.312642
-1.02153	-0.0772645	-0.662612
-0.405053	-0.0401158	0.463137
0.258201	0.187772	-0.345644
0.0251013	0.0683849	0.0507072
-0.261748	-0.205219	0.034394
-0.519948	0.588667	-0.334686
-0.17457	0.978371	0.231092
0.11687	-0.018211	0.169226
-0.436291	0.33511	-0.334509
0.0804178	0.129997	-0.0774329
0.269222	0.167145	0.274404
-0.00219513	-0.00429179	-0.0389137
0.582952	0.441439	-1.19763
-0.0441612	-0.147528	0.0589894
-0.443763	-0.56049	0.540168
-0.0279402	0.219352	0.0433924
0.141858	0.0339465	0.105495
-0.295518	-0.0321707	0.295796
-0.211413	-0.352691	-0.22357
-0.180733	0.384629	0.252238
-0.0410775	0.202033	0.0211723
-0.563559	-0.554301	0.588257
-0.228685	0.256893	0.0989816
0.389484	-0.336905	-0.0880937
0.239523	-0.289062	0.432837
-0.108804	0.114979	0.0117603
0.252986	0.0534221	-0.31957
0.180985	-0.355269	0.364529
0.200766	0.0695472	0.245864
-0.0791389	1.4883	0.011066
-0.18924	-0.176151	-0.0255951
-0.133056	0.213928	0.21356
-0.362188	0.350782	0.0688204
-0.312851	0.234739	0.210389
0.32392	-0.0730433	0.347683
0.157813	-0.274367	-0.227309
-0.000405148	0.0673768	0.290316
-0.545451	-1.00242	-2.41596
0.0295742	0.0016067	0.0257463
0.415247	0.076433	-0.350777
0.0571614	-0.33143	-0.514549
-0.0176847	-0.26831	-1.21727
-0.387515	-0.452647	0.115003
0.0846918	-0.0269332	-0.0234367
-0.0853491	0.0819155	0.0626768
1.41457	0.516354	1.77454
0.0772658	0.349192	-0.241073
-1.15654	3.38878	-2.16244
0.145357	0.0130946	0.00276147
0.275901	-0.115057	-0.144633
-0.253477	0.620253	0.213752
-0.282836	-0.0929095	0.559966
0.151827	-0.320969	0.0470074
0.207481	-0.28758	-0.318715
0.123844	0.127968	-0.034442
-0.00695461	-0.0627316	-0.0358817
-0.0256745	0.100764	0.162009
0.0968102	-0.0140634	-0.025929
-0.362292	0.0408762	-0.442223
-0.0580233	-0.0767791	0.0369636
-0.615234	-0.64325	-0.56824
0.0594437	0.0495735	-0.0225326
0.171196	0.147222	0.131114
0.351506	-0.391692	0.0121415
0.346539	-0.0893043	0.396681
-7.48581	-6.10144	-3.5131
0.814342	-0.122919	-0.0568422
0.0792617	-0.0823241	0.0644411
-0.277173	0.240575	-0.247625
-3.61611	0.105504	1.73238
0.20623	0.32355	-0.188811
0.138922	0.198984	-0.0702683
-0.168975	-0.245953	1.03506
-0.221107	0.177579	0.240199
2.35392	1.0101	-0.707913
-0.00973044	0.335835	-0.566993
-0.440056	-0.503742	0.061043
-0.000207265	0.104521	-0.101087
-0.477902	0.682916	0.696379
0.634326	-0.242205	-0.125228
-0.112314	0.093214	0.167722
0.194077	-1.31151	-0.916812
-0.0838889	-0.0725636	0.0687854
-0.501359	-1.83514	4.90388
-0.234683	-0.514009	0.0167477
0.270533	0.153884	0.232362
-0.227476	-0.380455	0.0293956
0.00897306	0.0134029	0.00499873
0.107511	-0.0716656	-0.106949
-0.30568	0.220666	0.374004
0.552255	0.219381	0.634398
-0.0435381	-0.0478661	-0.0654083
-0.0427421	0.00884869	0.0428687
-0.152858	0.134817	-0.189451
-0.489892	-0.313862	-1.33049
-0.298422	0.564486	-1.04589
-0.10844	-0.166516	-0.0400131
-0.794793	-0.134323	2.503
-0.273869	-0.24092	-0.390374
-0.0290678	0.325206	0.14418
0.0202292	-0.0202795	0.0145334
0.600508	0.611733	0.375794
-1.44555	-2.49833	-5.36711
-0.353865	0.0581981	0.00439413
-0.119534	-0.141548	0.0723287
0.128623	-0.379127	0.197321
0.197316	0.00956006	0.095926
-18.3883	-17.2475	2.62058
0.135255	-0.104888	-0.200639
0.0555818	-0.198689	0.080373
-0.12732	0.524936	0.544094
-0.0294833	-0.0113181	-0.0229763
-1.08077	-7.74438	-0.12549
-0.0152503	0.172178	0.240113
0.0206453	0.126591	0.0371416
0.145476	0.301944	-0.294834
-0.188375	-0.232652	-0.242321
-0.0496501	-0.0269844	0.0166514
0.70657	0.433059	-1.49307
0.0451664	0.0308342	-0.0596082
2.01197	-0.612903	-0.911674
-0.577269	0.26691	-0.270097
-0.0658743	-0.472341	-0.503196
0.336915	-0.281578	0.0401557
0.524258	-0.292211	-0.511205
-0.212924	-0.208493	0.111669
-0.749954	0.424469	2.29471
-0.0709486	0.0447538	0.141329
-1.80513	2.67076	-3.73585
-1.12573	0.863966	-0.0437794
1.69874	-0.549761	2.39085
-0.224047	-0.50827	-0.000332348
-0.034912	0.400815	0.35874
-0.0288482	0.303951	-0.205279
5.82785	3.907	4.20997
-0.00939912	-0.00378391	0.000833809
0.269875	0.526041	-0.562383
1.2945	-0.263497	-0.826502
-0.545934	0.626874	0.54262
-0.329593	0.0926869	-0.189547
0.113987	0.52616	-0.532675
0.404964	-0.272589	0.366171
-0.0232186	-0.0447359	-0.0196396
-0.475108	0.998519	0.405571
0.0413801	-0.00647372	-0.0736989
0.545597	-0.0265853	-0.554707
-0.0256068	0.25449	0.258153
1.75877	-0.759842	-1.38738
-0.0769182	-0.24338	-0.455793
0.141473	0.0960014	0.0696951
-0.208891	0.107774	-0.122348
0.383022	0.141758	-0.401286
-0.345731	0.311485	0.0118141
0.119555	-0.0289842	0.334459
-0.0610356	0.424288	-0.388845
-0.322459	-1.65421	-0.97186
19.3812	5.20843	-15.4299
-0.0445337	-0.0291419	0.025848
0.72986	-0.579848	0.729336
0.34406	-0.637369	0.662143
0.214737	-0.0238969	0.199771
0.656441	0.632934	-0.614347
0.306881	-0.252184	-0.297993
0.094058	0.0973369	-0.00535537
-0.0677553	-0.0964043	0.0476413
0.445821	-0.11831	-1.22146
-0.210045	-0.409499	0.321372
0.0767924	-0.0939526	-0.0868769
0.292436	-0.556419	-0.550075
0.581873	-0.505918	-0.483604
0.515841	0.514021	0.492647
-0.138522	0.113055	0.0345462
0.430423	-0.309771	0.402739
-0.670482	-0.504884	-0.458923
-0.0208704	0.208557	0.168362
-0.36806	0.5925	-0.492864
-0.386229	-0.341445	0.165482
-0.0831746	0.196117	0.142843
-0.344038	-0.322178	0.228484
0.123871	0.0347566	-0.029433
-0.0643802	0.160062	1.07506
-0.116297	0.1169	0.0767874
0.110116	-0.0241948	0.17373
-0.0360048	-0.482878	0.453122
1.27711	-0.434583	0.0527146
-0.0407762	-0.0392658	-0.0847386
-0.150965	-0.991574	-0.611124
-0.0679523	-0.0758547	-0.0135992
-0.109452	-0.0569864	-0.230109
6.12176	-3.98281	4.68494
-0.355573	-0.12902	-0.306719
-0.0463767	-0.391038	0.41249
0.00941232	-0.0355742	0.0450818
0.119775	-0.135248	0.0172491
0.328341	-0.235628	0.312616
0.134703	2.08382	-1.05795
0.247957	0.01697	0.310741
0.231416	0.0676986	0.0406611
-1.84895	-0.551988	-0.703505
-0.615117	-0.188842	-0.882424
-0.420353	0.343693	0.0308203
0.546982	-0.459543	-0.437959
-0.0905408	-0.372462	0.346154
-0.0896016	-0.022078	-0.158969
0.636506	0.616048	-0.186638
0.0997259	-0.218243	0.258267
0.158	-0.385295	0.225873
-0.00548285	0.055537	0.00626572
0.44318	0.551598	-0.391081
-0.00370169	0.0250567	-0.00329325
1.92313	-1.3645	2.69771
-0.261771	-0.112494	0.221757
-0.0627149	-0.101695	-0.0850021
0.285704	-0.115743	0.216242
-0.25326	-0.282745	-0.127022
-0.267134	0.142522	0.330715
0.245374	-0.464749	0.479526
0.606707	-1.09711	1.57396
1.67379	-0.728679	0.174592
0.207505	-0.122132	-0.0866829
-0.0174086	-0.00058151	-0.0256995
0.145761	0.135293	0.0706869
0.454729	0.51508	0.0469987
-0.0592638	0.0170842	0.0893088
0.0119189	-0.0512927	-0.0540065
-1.59416	-0.567133	-1.37702
-0.205856	-0.222784	-0.161123
6.98727	-9.04346	3.62542
0.140388	0.00771895	0.0601796
-0.263979	0.560988	0.587487
0.103018	-0.0590098	-0.111872
0.268716	-0.0728919	-0.219842
0.373645	0.403139	2.73653
-0.608643	0.586554	-0.532895
0.0411234	0.00671458	-0.0136377
0.254117	0.221026	-0.0958988
-0.132181	0.0964355	-0.274857
0.0487902	-0.398254	0.231544
0.0270835	0.0831477	0.0812416
-0.0672146	0.261198	-0.976915
0.412523	-0.420018	-0.363548
-0.500316	-0.290784	-0.397036
-8.28221	-1.14574	-6.97225
-0.0315712	0.0158611	0.0261621
-0.998866	-0.585845	1.95228
0.0143029	-0.0219975	0.0365027
-0.211897	-0.299478	0.0361045
0.376235	0.598326	-1.45163
-0.00510792	0.106794	-0.108302
1.02507	0.490069	-0.314113
0.137383	-0.145917	-0.102264
-0.420884	0.463266	0.461322
-0.0118163	-0.276353	0.351689
-0.0475385	0.0608124	-0.0278825
-0.281084	-0.226428	0.264374
-0.442447	-0.454401	-0.0218243
0.552864	0.324758	-0.511259
-0.427793	0.178871	0.500114
-0.154598	0.347276	0.132497
-0.11617	-0.124955	0.0804538
0.334118	-0.460985	-0.493503
-0.0486914	0.309271	-0.349433
-1.12533	2.88898	1.72206
-0.0662008	0.114753	-0.10111
-1.39459	2.15805	-0.00387401
0.0947133	-0.017574	0.0405051
0.302013	0.415799	0.234187
0.0718823	-0.00852889	-0.0229111
-0.224737	-0.0286605	0.288734
-0.158945	-0.436423	0.278107
0.424138	0.694897	-0.0821394
-0.510211	0.367429	0.594188
0.257757	0.00279489	0.0282062
0.465255	-0.30546	0.299752
0.0645094	-0.00857773	-0.0539995
0.078137	-0.0208833	0.0309921
0.24507	0.0931685	0.128495
-0.436441	-0.189278	1.6047
-0.541816	-0.66878	-0.182906
-12.1026	-16.0034	-10.405
-0.485281	-0.555485	0.144561
0.126049	0.0625442	-0.175816
-0.0425841	0.00614759	-0.00369629
-0.268543	-0.205106	-0.357666
-0.0832208	-0.0427692	-0.0137914
0.829138	-0.991429	0.736228
-0.0530919	0.26911	0.215387
0.833208	3.64485	-5.4702
0.682943	2.11554	-0.646097
0.0383716	-0.0623437	-0.0877991
0.0191004	0.0136199	0.00855048
-0.0159404	0.00131071	-0.00540027
-0.0277545	0.00864547	-0.0298978
-0.892996	-1.01747	-1.82293
-0.0402168	-0.0970922	0.467075
0.259868	0.147413	5.58347e-05
0.691964	-0.53093	-0.626997
-0.0756931	-0.0308546	0.311564
0.0647397	0.0579358	0.0578588
0.688659	0.878506	-0.264152
-0.194748	0.201932	-0.111983
-8.78312e-05	-0.350809	0.265465
0.11817	0.487585	-0.503406
0.101525	0.0438809	-0.215866
0.0487074	-0.114404	-0.196823
-0.0434532	0.0217718	0.100923
1.15181	-1.10934	-1.15823
0.158802	-0.101742	-0.111515
-0.0761977	0.0312838	0.110192
-2.71661	-3.15908	-2.22694
-0.221512	-0.422882	-1.08246
-0.271515	0.271523	0.328696
0.249654	-0.199012	-0.254793
0.434621	0.608867	0.538985
-0.426221	-0.275737	-0.983091
0.156541	-0.185767	0.0445726
-3.33444	2.13448	-0.19731
-0.441796	-0.431409	-0.00979609
-0.151279	0.12151	-0.227001
-0.188162	0.140794	0.159543
0.683534	0.669506	0.71006
0.579075	0.563827	0.607852
0.0223948	0.0611658	-0.039703
-0.103359	-0.026353	0.047869
-0.378836	0.257749	0.290887
-0.258621	0.107576	-0.0856421
-10.8588	2.73358	0.818281
0.242305	0.156465	-0.162394
-0.161874	0.103149	0.203608
-0.00872928	-0.0953194	-0.0520437
-0.375516	-0.833523	0.268723
-0.000330985	0.0593984	-0.135186
0.259809	-0.909758	-0.232247
-0.23236	-0.155698	0.238647
-1.67329	1.2862	-0.0533691
0.0963513	-0.133293	-0.1937
0.622698	0.712393	-0.638137
0.0448264	0.0597774	0.0180534
